ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card
232293,78,Victor Osimhen,M,87,92,84,65,81,42,84,91,92,91,88,86,73,85,85,62,70,52,72,54,63,80,79,68,88,84,80,34,89,36,45,22,95,81,91,68,ST,4,3,Right,"186cm / 6'1""",77kg / 170lb,,27,Nigeria,Trendyol Süper Lig,Galatasaray,"['Acrobatic', 'Chip Shot', 'Gamechanger', 'Precision Header', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/victor-osimhen/232293,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/232293_en.webp
252145,79,Nuno Mendes,M,86,95,65,76,82,80,77,94,95,77,61,80,64,54,45,81,72,59,80,72,77,81,87,84,83,82,82,79,73,77,86,81,87,83,73,75,LB,4,3,Left,"180cm / 5'11""",70kg / 154lb,['LM'],23,Portugal,Ligue 1 McDonald's,Paris SG,"['Quick Step+', 'Anticipate', 'Jockey', 'Pinged Pass', 'Rapid', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nuno-mendes/252145,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252145_en.webp
205452,81,Antonio Rüdiger,M,86,79,55,72,70,84,86,70,87,54,40,84,67,34,40,68,61,56,83,81,50,69,56,50,85,74,80,83,83,84,85,84,89,70,91,93,CB,3,2,Right,"190cm / 6'3""",85kg / 187lb,,33,Germany,LALIGA EA SPORTS,Real Madrid,"['Aerial Fortress+', 'Block', 'Bruiser', 'Jockey', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/antonio-rudiger/205452,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/205452_en.webp
247827,83,Michael Olise,M,86,78,80,84,87,50,66,83,73,84,83,78,80,71,72,79,88,81,86,79,82,88,90,85,86,86,84,55,36,44,58,49,62,85,57,66,RM,2,4,Left,"184cm / 6'0""",73kg / 161lb,['RW'],24,France,Bundesliga,FC Bayern München,"['Finesse Shot', 'Inventive', 'Technical', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/michael-olise/247827,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247827_en.webp
231281,85,Trent Alexander-Arnold,M,86,76,72,89,80,80,74,72,79,79,64,85,76,71,66,93,88,85,87,91,91,79,73,72,85,85,82,84,69,78,82,79,75,89,68,70,RB,4,3,Right,"180cm / 5'11""",69kg / 152lb,['RM'],27,England,LALIGA EA SPORTS,Real Madrid,"['Whipped Pass+', 'Dead Ball', 'Incisive Pass', 'Long Ball Pass', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/trent-alexander-arnold/231281,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231281_en.webp
239818,86,Rúben Dias,M,86,59,39,69,69,86,84,55,62,39,29,74,26,32,45,54,64,48,81,79,46,64,62,56,86,75,85,86,85,87,87,85,85,71,89,88,CB,4,2,Right,"187cm / 6'2""",82kg / 181lb,,28,Portugal,Premier League,Manchester City,"['Bruiser+', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ruben-dias/239818,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239818_en.webp
211110,87,Paulo Dybala,M,86,80,85,84,87,41,64,84,76,83,85,84,86,92,88,82,88,87,84,79,89,87,88,87,86,88,89,42,65,32,42,39,76,76,63,48,CAM,3,5,Left,"177cm / 5'10""",75kg / 165lb,['ST'],32,Argentina,Serie A Enilive,AS Roma,"['Gamechanger+', 'Dead Ball', 'Finesse Shot', 'First Touch', 'Incisive Pass', 'Inventive', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paulo-dybala/211110,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/211110_en.webp
247851,88,Bruno Guimarães,M,86,66,75,84,84,79,81,66,66,77,73,76,82,65,65,76,86,63,88,88,83,86,73,79,85,86,88,82,66,78,82,81,75,90,76,86,CM,2,3,Right,"182cm / 6'0""",74kg / 163lb,['CDM'],28,Brazil,Premier League,Newcastle Utd,"['Gamechanger', 'Incisive Pass', 'Long Ball Pass', 'Press Proven', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bruno-guimaraes/247851,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247851_en.webp
256196,90,Willian Pacho,M,86,80,34,62,62,86,86,74,84,36,30,46,29,26,39,46,58,38,77,69,47,52,63,60,85,69,81,83,82,88,88,81,90,78,89,86,CB,3,2,Left,"188cm / 6'2""",81kg / 179lb,,24,Ecuador,Ligue 1 McDonald's,Paris SG,"['Bruiser+', 'Anticipate', 'Block', 'Jockey']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/willian-pacho/256196,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256196_en.webp
237678,92,Ibrahima Konaté,M,86,77,34,63,69,86,85,69,83,44,29,45,31,28,41,38,64,27,79,76,50,68,55,44,85,76,80,83,84,87,87,86,83,75,91,84,CB,3,3,Right,"194cm / 6'4""",95kg / 209lb,,26,France,Premier League,Liverpool,"['Aerial Fortress', 'Bruiser']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ibrahima-konate/237678,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237678_en.webp
208128,93,Hakan Çalhanoğlu,M,86,71,81,87,82,81,73,74,68,73,75,87,87,78,92,78,89,85,90,89,88,78,83,77,87,87,85,82,65,81,85,80,73,81,65,83,CDM,5,4,Right,"178cm / 5'10""",69kg / 152lb,['CM'],32,Turkey,Serie A Enilive,Lombardia FC,"['Incisive Pass+', 'Dead Ball', 'First Touch', 'Inventive', 'Long Ball Pass', 'Relentless', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hakan-calhanoglu/208128,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/208128_en.webp
158023,95,Lionel Messi,M,86,78,85,85,90,33,64,84,73,86,84,84,87,89,75,80,87,93,85,84,90,89,84,89,80,94,92,40,60,20,35,24,70,70,68,44,RW,4,4,Left,"169cm / 5'7""",67kg / 148lb,"['ST', 'CAM', 'RM']",38,Argentina,MLS,Inter Miami CF,"['Tiki Taka+', 'Dead Ball', 'Finesse Shot', 'Gamechanger', 'Incisive Pass', 'Quick Step', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lionel-messi/158023,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/158023_en.webp
241096,96,Sandro Tonali,M,86,79,74,82,80,81,83,78,79,76,69,85,77,68,64,78,79,81,86,83,75,78,76,77,84,85,84,84,70,81,84,81,83,83,82,84,CDM,4,3,Right,"181cm / 5'11""",79kg / 174lb,['CM'],25,Italy,Premier League,Newcastle Utd,"['Enforcer', 'Relentless', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sandro-tonali/241096,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241096_en.webp
256516,97,Nico Williams,M,86,93,76,80,87,36,66,94,92,80,79,78,72,64,62,83,82,72,82,74,81,88,92,84,82,85,78,40,65,36,28,25,79,81,61,55,LM,5,4,Right,"181cm / 5'11""",67kg / 148lb,"['RM', 'LW']",23,Spain,LALIGA EA SPORTS,Athletic Club,"['Rapid+', 'Finesse Shot', 'Gamechanger', 'Inventive', 'Quick Step', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nico-williams/256516,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256516_en.webp
240638,100,Tijjani Reijnders,M,86,79,79,82,85,77,77,83,75,86,78,85,83,65,59,73,84,70,87,84,77,84,82,79,85,88,84,80,61,78,80,72,77,92,69,80,CM,4,4,Right,"185cm / 6'1""",73kg / 161lb,"['CDM', 'CAM']",27,Holland,Premier League,Manchester City,"['Tiki Taka+', 'Finesse Shot', 'Incisive Pass', 'Power Shot', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tijjani-reijnders/240638,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240638_en.webp
192448,101,Marc-André ter Stegen,M,86,84,84,89,85,47,84,45,50,11,14,67,10,14,25,18,70,12,61,63,18,21,39,43,84,30,70,22,11,25,13,10,72,35,78,43,GK,4,1,Right,"187cm / 6'2""",85kg / 187lb,,33,Germany,LALIGA EA SPORTS,FC Barcelona,"['Footwork', 'Long Ball Pass', 'Rush Out']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marc-andre-ter-stegen/192448,84,84,89,84,85,https://ratings-images-prod.pulse.ea.com/FC26/components/items/192448_en.webp
235073,103,Gregor Kobel,M,86,87,83,64,87,44,86,38,52,10,10,48,10,10,12,13,59,12,39,33,13,24,37,29,84,34,66,14,13,15,15,15,71,30,81,24,GK,3,1,Right,"195cm / 6'5""",88kg / 194lb,,28,Switzerland,Bundesliga,Borussia Dortmund,"['Rush Out+', 'Deflector', 'Far Throw']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gregor-kobel/235073,87,83,64,86,87,https://ratings-images-prod.pulse.ea.com/FC26/components/items/235073_en.webp
210257,104,Ederson,M,85,83,82,91,83,64,83,64,63,20,14,68,18,18,65,20,70,20,65,68,39,30,60,48,82,45,70,27,14,29,15,8,78,44,78,38,GK,3,1,Left,"188cm / 6'2""",86kg / 190lb,,32,Brazil,Trendyol Süper Lig,Fenerbahçe,"['Long Ball Pass+', 'Cross Claimer', 'Pinged Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ederson/210257,83,82,91,83,83,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210257_en.webp
226268,107,Federico Dimarco,M,85,80,78,84,82,79,77,83,78,83,74,81,84,82,71,87,80,83,84,83,88,79,84,81,83,86,78,80,69,81,81,79,81,84,72,81,LB,4,3,Left,"175cm / 5'9""",76kg / 168lb,['LM'],28,Italy,Serie A Enilive,Lombardia FC,"['Dead Ball', 'Finesse Shot', 'First Touch', 'Low Driven Shot', 'Power Shot', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/federico-dimarco/226268,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226268_en.webp
237238,108,Scott McTominay,M,85,76,82,77,80,80,85,70,80,87,84,86,81,76,60,66,79,60,84,81,69,84,55,48,86,85,80,81,81,78,81,75,86,92,82,84,CM,3,3,Right,"193cm / 6'4""",88kg / 194lb,['CAM'],29,Scotland,Serie A Enilive,SSC Napoli,"['Aerial Fortress', 'Enforcer', 'Incisive Pass', 'Low Driven Shot', 'Precision Header', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/scott-mc-tominay/237238,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237238_en.webp
246104,109,Ryan Gravenberch,M,85,76,76,81,85,81,81,76,76,75,78,79,76,71,58,74,81,70,86,82,76,88,76,70,84,87,88,88,67,80,82,78,81,85,80,76,CDM,4,4,Right,"190cm / 6'3""",77kg / 170lb,['CM'],23,Holland,Premier League,Liverpool,"['Intercept', 'Press Proven']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ryan-gravenberch/246104,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246104_en.webp
202811,113,Emiliano Martínez,M,85,83,82,82,85,56,85,55,57,12,16,62,16,13,43,22,67,20,61,59,22,24,54,49,81,43,69,21,26,25,20,20,79,40,78,40,GK,4,1,Right,"195cm / 6'5""",88kg / 194lb,,33,Argentina,Premier League,Aston Villa,"['Footwork', 'Rush Out']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emiliano-martinez/202811,83,82,82,85,85,https://ratings-images-prod.pulse.ea.com/FC26/components/items/202811_en.webp
272834,116,João Neves,M,85,74,69,80,84,82,83,77,71,77,69,73,68,66,60,67,84,53,86,86,74,83,84,86,83,86,85,84,72,83,83,80,83,92,78,84,CM,4,3,Right,"174cm / 5'9""",66kg / 146lb,['CDM'],21,Portugal,Ligue 1 McDonald's,Paris SG,"['Press Proven+', 'Aerial Fortress', 'Long Ball Pass', 'Relentless', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joao-neves/272834,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272834_en.webp
194765,117,Antoine Griezmann,M,85,77,86,85,88,59,73,80,75,87,86,85,86,86,79,82,86,85,86,83,89,86,88,85,87,90,88,59,79,45,63,64,84,77,70,74,ST,3,4,Left,"176cm / 5'9""",67kg / 148lb,"['LM', 'CAM']",35,France,LALIGA EA SPORTS,Atlético de Madrid,"['Chip Shot+', 'Finesse Shot', 'Gamechanger', 'Incisive Pass', 'Inventive', 'Long Ball Pass', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/antoine-griezmann/194765,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/194765_en.webp
243014,121,Bryan Mbeumo,M,85,88,84,79,84,49,76,90,87,84,87,83,77,85,85,84,80,72,80,69,84,83,90,85,81,84,83,52,63,53,41,37,81,85,71,74,RW,2,4,Left,"171cm / 5'7""",75kg / 165lb,"['RM', 'ST']",26,Cameroon,Premier League,Man Utd,"['Gamechanger+', 'First Touch', 'Inventive', 'Quick Step', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bryan-mbeumo/243014,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243014_en.webp
215914,122,N'Golo Kanté,M,85,77,65,73,80,85,79,80,74,72,64,71,65,56,54,68,75,49,79,77,49,78,78,93,85,80,82,88,54,88,90,85,74,89,72,85,CDM,3,2,Right,"168cm / 5'6""",70kg / 154lb,['CM'],35,France,ROSHN Saudi League,Al Ittihad,"['Intercept+', 'Press Proven', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/n-golo-kante/215914,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/215914_en.webp
271421,123,Désiré Doué,M,85,83,80,77,90,55,74,85,82,81,78,86,83,68,71,74,78,68,81,74,82,91,88,87,85,89,89,59,46,52,60,52,75,80,77,61,RW,4,5,Right,"181cm / 5'11""",79kg / 174lb,"['LW', 'CM', 'RM']",20,France,Ligue 1 McDonald's,Paris SG,"['Trickster+', 'First Touch', 'Gamechanger', 'Inventive', 'Press Proven', 'Quick Step']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/desire-doue/271421,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271421_en.webp
204963,124,Carvajal,M,85,80,58,79,81,81,79,81,80,75,56,68,52,53,45,84,78,47,84,74,77,78,78,84,83,84,83,81,76,80,84,83,85,84,74,85,RB,3,3,Right,"173cm / 5'8""",73kg / 161lb,['RM'],34,Spain,LALIGA EA SPORTS,Real Madrid,"['Block', 'Relentless', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/carvajal/204963,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/204963_en.webp
230869,125,Unai Simón,M,85,84,80,76,85,49,84,48,50,14,14,57,13,17,24,16,48,14,38,34,20,12,37,47,82,16,40,26,18,11,18,12,74,44,76,29,GK,3,1,Right,"190cm / 6'3""",89kg / 196lb,,28,Spain,LALIGA EA SPORTS,Athletic Club,"['Footwork', 'Pinged Pass', 'Rush Out']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/unai-simon/230869,84,80,76,84,85,https://ratings-images-prod.pulse.ea.com/FC26/components/items/230869_en.webp
228093,127,Marcus Thuram,M,85,86,83,76,82,50,80,84,88,86,85,84,79,81,70,76,78,58,80,70,73,85,78,61,84,81,78,50,84,44,48,42,91,83,79,75,ST,4,3,Right,"192cm / 6'4""",80kg / 176lb,,28,France,Serie A Enilive,Lombardia FC,"['Aerial Fortress', 'Precision Header', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marcus-thuram/228093,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228093_en.webp
185122,129,Péter Gulácsi,M,85,83,83,74,84,43,87,42,44,11,10,56,12,10,24,16,44,11,35,31,18,19,41,42,82,25,45,23,23,25,16,20,72,37,74,34,GK,2,1,Right,"193cm / 6'4""",86kg / 190lb,,35,Hungary,Bundesliga,RB Leipzig,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/peter-gulacsi/185122,83,83,74,87,84,https://ratings-images-prod.pulse.ea.com/FC26/components/items/185122_en.webp
241084,132,Luis Díaz,M,85,88,81,76,87,45,75,88,88,84,83,85,75,81,63,76,79,58,77,72,77,89,88,79,83,87,82,38,71,41,47,38,83,87,69,75,LM,4,4,Right,"180cm / 5'11""",73kg / 161lb,"['LW', 'ST']",29,Colombia,Bundesliga,FC Bayern München,"['Inventive', 'Low Driven Shot', 'Quick Step', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luis-diaz/241084,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241084_en.webp
193080,133,De Gea,M,85,85,78,71,87,46,84,47,45,9,13,53,12,13,29,17,45,19,40,39,21,18,60,40,85,32,45,21,18,15,20,15,57,30,38,15,GK,2,1,Right,"192cm / 6'4""",76kg / 168lb,,35,Spain,Serie A Enilive,Fiorentina,"['Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/de-gea/193080,85,78,71,84,87,https://ratings-images-prod.pulse.ea.com/FC26/components/items/193080_en.webp
247819,134,Nico Schlotterbeck,M,85,74,60,75,73,85,82,77,72,58,51,81,67,56,38,70,72,55,78,86,67,74,68,64,84,71,78,83,84,85,87,87,91,74,85,84,CB,2,2,Left,"191cm / 6'3""",86kg / 190lb,,26,Germany,Bundesliga,Borussia Dortmund,"['Slide Tackle+', 'Anticipate', 'Block', 'Jockey', 'Long Ball Pass', 'Long Throw']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nico-schlotterbeck/247819,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247819_en.webp
200104,136,Heung Min Son,M,85,84,84,81,83,42,73,85,83,85,84,88,81,83,75,81,83,74,83,72,87,84,79,74,85,85,86,39,72,45,34,33,82,87,69,62,LW,5,4,Right,"183cm / 6'0""",78kg / 172lb,"['ST', 'LM']",33,Korea Republic,MLS,LAFC,"['Finesse Shot+', 'First Touch', 'Gamechanger', 'Low Driven Shot', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/heung-min-son/200104,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/200104_en.webp
237692,137,Phil Foden,M,85,81,81,82,89,57,57,83,79,83,82,89,81,59,64,80,83,74,82,81,88,89,92,92,82,89,85,59,47,60,59,47,59,83,41,64,RW,3,4,Left,"171cm / 5'7""",70kg / 154lb,"['CM', 'LW', 'RM']",25,England,Premier League,Manchester City,"['First Touch', 'Gamechanger', 'Inventive', 'Low Driven Shot', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/phil-foden/237692,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237692_en.webp
226271,138,Fabián Ruiz,M,85,61,77,80,81,75,72,61,61,84,76,78,82,67,67,72,84,61,85,83,75,82,66,67,85,86,82,79,68,71,79,75,70,84,67,68,CM,3,3,Left,"189cm / 6'2""",70kg / 154lb,['CDM'],29,Spain,Ligue 1 McDonald's,Paris SG,"['Finesse Shot', 'First Touch', 'Long Ball Pass', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fabian-ruiz/226271,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226271_en.webp
216393,139,Youri Tielemans,M,85,54,79,85,80,75,72,51,57,77,77,85,76,83,75,80,87,78,87,88,84,79,62,77,85,86,88,75,70,74,77,80,68,87,69,64,CM,4,4,Right,"176cm / 5'9""",72kg / 159lb,"['CDM', 'CAM']",28,Belgium,Premier League,Aston Villa,"['Pinged Pass+', 'Incisive Pass', 'Power Shot', 'Press Proven']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/youri-tielemans/216393,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/216393_en.webp
199503,144,Granit Xhaka,M,85,47,75,85,74,78,82,40,53,76,67,89,84,55,65,77,85,78,89,90,80,73,51,61,86,82,84,77,72,80,79,75,70,84,78,90,CDM,3,3,Left,"186cm / 6'1""",80kg / 176lb,['CM'],33,Switzerland,Premier League,Sunderland,"['Long Ball Pass+', 'Aerial Fortress', 'Bruiser', 'Finesse Shot', 'Incisive Pass', 'Power Shot']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/granit-xhaka/199503,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/199503_en.webp
165153,146,Karim Benzema,M,85,75,84,81,83,38,77,74,76,88,86,85,80,87,68,75,86,73,86,76,82,84,77,72,84,86,84,39,86,43,24,18,83,78,81,63,ST,4,4,Right,"185cm / 6'1""",81kg / 179lb,['CAM'],38,France,ROSHN Saudi League,Al Ittihad,"['Low Driven Shot+', 'Finesse Shot', 'First Touch', 'Gamechanger', 'Incisive Pass', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/karim-benzema/165153,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/165153_en.webp
204525,150,Iñigo Martínez,M,85,71,57,72,68,85,80,70,72,52,42,82,74,41,39,53,65,71,83,83,72,60,66,60,84,78,76,86,83,84,87,85,87,69,82,89,CB,3,2,Left,"182cm / 6'0""",76kg / 168lb,,34,Spain,ROSHN Saudi League,Al Nassr,"['Long Ball Pass', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/inigo-martinez/204525,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/204525_en.webp
20801,151,Cristiano Ronaldo,M,85,76,88,76,80,34,76,73,78,89,88,91,84,84,91,78,76,81,76,70,79,77,76,63,82,85,91,29,87,24,32,24,95,77,80,62,ST,4,5,Right,"187cm / 6'2""",85kg / 187lb,,41,Portugal,ROSHN Saudi League,Al Nassr,"['Power Shot+', 'Acrobatic', 'Aerial Fortress', 'Gamechanger', 'Low Driven Shot', 'Precision Header', 'Trickster']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cristiano-ronaldo/20801,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/20801_en.webp
243812,152,Rodrygo,M,85,88,80,79,87,31,64,89,87,83,83,76,77,67,82,79,84,77,79,73,82,88,86,84,83,87,85,21,67,24,34,30,77,81,59,52,RW,4,4,Right,"174cm / 5'9""",64kg / 141lb,"['ST', 'RM']",25,Brazil,LALIGA EA SPORTS,Real Madrid,"['Dead Ball', 'Finesse Shot', 'Gamechanger', 'Inventive', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rodrygo/243812,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243812_en.webp
244260,153,Dani Olmo,M,85,73,79,83,87,50,56,78,69,83,80,79,80,80,66,78,86,75,87,81,75,87,86,87,86,87,82,57,43,50,50,44,60,65,54,51,CAM,4,4,Right,"179cm / 5'10""",72kg / 159lb,"['CM', 'ST']",27,Spain,LALIGA EA SPORTS,FC Barcelona,"['Finesse Shot', 'First Touch', 'Gamechanger', 'Incisive Pass', 'Technical', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dani-olmo/244260,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244260_en.webp
229558,154,Dayot Upamecano,M,85,77,45,64,73,84,84,76,78,47,39,64,42,33,39,48,58,28,79,78,36,72,66,65,84,76,74,86,83,84,84,82,85,73,87,88,CB,3,3,Right,"186cm / 6'1""",90kg / 198lb,,27,France,Bundesliga,FC Bayern München,"['Bruiser', 'Jockey', 'Long Ball Pass', 'Pinged Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dayot-upamecano/229558,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229558_en.webp
234236,156,Patrik Schick,M,85,72,83,71,81,38,77,72,72,87,86,85,78,84,61,64,75,56,78,64,78,81,80,67,85,83,85,25,88,44,29,19,91,69,85,65,ST,3,3,Left,"191cm / 6'3""",87kg / 192lb,,30,Czech Republic,Bundesliga,Leverkusen,"['Acrobatic', 'Low Driven Shot', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/patrik-schick/234236,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234236_en.webp
239580,157,Bremer,M,85,82,50,58,66,86,80,78,86,58,49,68,39,38,43,46,45,24,75,69,42,62,65,63,78,68,78,84,87,87,87,84,92,65,84,84,CB,2,2,Right,"187cm / 6'2""",84kg / 185lb,,29,Brazil,Serie A Enilive,Juventus,"['Aerial Fortress', 'Block', 'Bruiser', 'Long Ball Pass', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bremer/239580,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239580_en.webp
232656,161,Theo Hernández,M,84,90,76,78,83,79,83,88,92,80,71,86,74,80,74,84,75,74,81,70,80,83,83,71,83,84,80,78,76,76,84,76,90,87,80,83,LB,3,4,Left,"184cm / 6'0""",81kg / 179lb,['LM'],28,France,ROSHN Saudi League,Al Hilal,"['Anticipate', 'Block', 'Bruiser', 'Dead Ball', 'Quick Step', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/theo-hernandez/232656,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/232656_en.webp
